scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,ended
mandelbrot,c,O3,internal,22,6277928864,86.7205810546875,17.25970458984375,,3.5289306640625,,0,0,0,0,0,1761901928807743
mandelbrot,c,O3,internal,23,6186547424,85.6953125,17.236572265625,,3.5150146484375,,0,0,0,0,0,1761901934994291
mandelbrot,c,O3,internal,24,6406710153,88.22625732421875,17.3505859375,,3.5989990234375,,0,0,0,0,0,1761901941401021
mandelbrot,c,O3,internal,25,6004071067,83.44134521484375,17.00518798828125,,3.37548828125,,0,0,0,0,0,1761901947405122
mandelbrot,c,O3,internal,26,5966005809,82.95086669921875,16.940673828125,,3.3551025390625,,0,0,0,0,0,1761901953371136
mandelbrot,c,O3,internal,27,6013916290,83.54852294921875,16.99346923828125,,3.38189697265625,,0,0,0,0,0,1761901959385066
mandelbrot,c,O3,internal,28,6191906539,85.83099365234375,17.31707763671875,,3.51739501953125,,0,0,0,0,0,1761901965576995
mandelbrot,c,O3,internal,29,6216798007,86.01708984375,17.23040771484375,,3.494384765625,,0,0,0,0,0,1761901971793810
mandelbrot,c,O3,internal,30,6577952248,90.32305908203125,17.54290771484375,,3.695556640625,,0,0,0,0,0,1761901978371786
mandelbrot,c,O3,internal,31,6350997497,87.61083984375,17.325927734375,,3.569091796875,,0,0,0,0,0,1761901984722797
mandelbrot,c,O3,internal,32,6244145438,86.33111572265625,17.23358154296875,,3.510498046875,,0,0,0,0,0,1761901990966962
mandelbrot,c,O3,internal,33,6078774106,84.41357421875,17.13177490234375,,3.45416259765625,,0,0,0,0,0,1761901997045762
mandelbrot,c,O3,internal,34,5995175012,83.384765625,17.0394287109375,,3.37115478515625,,0,0,0,0,0,1761902003040954
mandelbrot,c,O3,internal,35,6476500200,89.22796630859375,17.554931640625,,3.6400146484375,,0,0,0,0,0,1761902009517453
mandelbrot,c,O3,internal,36,6245198241,86.3623046875,17.2479248046875,,3.51080322265625,,0,0,0,0,0,1761902015762693
mandelbrot,c,O3,internal,37,6358779290,87.69769287109375,17.32073974609375,,3.57379150390625,,0,0,0,0,0,1761902022121463
mandelbrot,c,O3,internal,38,6419248082,88.4998779296875,17.46002197265625,,3.64306640625,,0,0,0,0,0,1761902028540761
mandelbrot,c,O3,internal,39,6003442366,83.44232177734375,17.0081787109375,,3.37591552734375,,0,0,0,0,0,1761902034544224
mandelbrot,c,O3,internal,40,6346210159,87.5916748046875,17.3621826171875,,3.5684814453125,,0,0,0,0,0,1761902040890427
mandelbrot,c,O3,internal,41,6235979780,86.175537109375,17.16156005859375,,3.5050048828125,,0,0,0,0,0,1761902047126425
mandelbrot,c,O3,internal,42,6400131009,88.09515380859375,17.2655029296875,,3.5965576171875,,0,0,0,0,0,1761902053526582
mandelbrot,c,O3,internal,43,6230594766,86.376708984375,17.4149169921875,,3.54071044921875,,0,0,0,0,0,1761902059757210
mandelbrot,c,O3,internal,44,6168464997,85.3489990234375,17.0880126953125,,3.46820068359375,,0,0,0,0,0,1761902065925703
mandelbrot,c,O3,internal,45,6257261269,86.49505615234375,17.24859619140625,,3.517578125,,0,0,0,0,0,1761902072182974
mandelbrot,c,O3,internal,46,5975659095,83.0438232421875,16.92120361328125,,3.36004638671875,,0,0,0,0,0,1761902078158653
mandelbrot,c,O3,internal,47,5982162836,83.15484619140625,16.95281982421875,,3.36370849609375,,0,0,0,0,0,1761902084140836
mandelbrot,c,O3,internal,48,6386343053,88.07757568359375,17.4158935546875,,3.60455322265625,,0,0,0,0,0,1761902090527201
mandelbrot,c,O3,internal,49,6191662818,85.7181396484375,17.204833984375,,3.51007080078125,,0,0,0,0,0,1761902096718878
mandelbrot,c,O3,internal,50,6333370454,87.44921875,17.3660888671875,,3.561767578125,,0,0,0,0,0,1761902103052265
mandelbrot,c,O3,external,1,6358646670,87.74603271484375,17.38323974609375,,3.56536865234375,,0,0,0,0,0,1761902172002545
mandelbrot,c,O3,external,2,6446758409,88.76123046875,17.41510009765625,,3.610595703125,,0,0,0,0,0,1761902178532540
mandelbrot,c,O3,external,3,6177118664,85.584228515625,17.2122802734375,,3.4609375,,0,0,0,0,0,1761902184787108
mandelbrot,c,O3,external,4,6131368400,85.01043701171875,17.1522216796875,,3.43695068359375,,0,0,0,0,0,1761902191001285
mandelbrot,c,O3,external,5,6467325633,89.031494140625,17.463134765625,,3.623779296875,,0,0,0,0,0,1761902197549005
mandelbrot,c,O3,external,6,6682539649,91.5657958984375,17.62420654296875,,3.74200439453125,,0,0,0,0,0,1761902204314214
mandelbrot,c,O3,external,7,6136488787,85.116455078125,17.203125,,3.44049072265625,,0,0,0,0,0,1761902210531698
mandelbrot,c,O3,external,8,6356489979,87.6844482421875,17.33636474609375,,3.5615234375,,0,0,0,0,0,1761902216969110
mandelbrot,c,O3,external,9,6429343718,88.56646728515625,17.42333984375,,3.6041259765625,,0,0,0,0,0,1761902223477709
mandelbrot,c,O3,external,10,6533939030,89.79437255859375,17.4932861328125,,3.6593017578125,,0,0,0,0,0,1761902230093361
mandelbrot,c,O3,external,11,6292883135,86.95257568359375,17.3106689453125,,3.52685546875,,0,0,0,0,0,1761902236469790
mandelbrot,c,O3,external,12,6203791180,85.919677734375,17.2615966796875,,3.47821044921875,,0,0,0,0,0,1761902242755453
mandelbrot,c,O3,external,13,6333275239,87.45245361328125,17.3671875,,3.5472412109375,,0,0,0,0,0,1761902249169192
mandelbrot,c,O3,external,14,6391331888,88.16375732421875,17.42889404296875,,3.5799560546875,,0,0,0,0,0,1761902255642775
mandelbrot,c,O3,external,15,6637055111,91.0855712890625,17.62457275390625,,3.71875,,0,0,0,0,0,1761902262358127
mandelbrot,c,O3,external,16,6347436927,87.6322021484375,17.39453125,,3.55670166015625,,0,0,0,0,0,1761902268786040
mandelbrot,c,O3,external,17,6010848930,83.52587890625,17.00616455078125,,3.36883544921875,,0,0,0,0,0,1761902274876689
mandelbrot,c,O3,external,18,6002207510,83.45916748046875,17.02703857421875,,3.36541748046875,,0,0,0,0,0,1761902280959974
mandelbrot,c,O3,external,19,6187938789,85.71954345703125,17.23089599609375,,3.4681396484375,,0,0,0,0,0,1761902287229160
mandelbrot,c,O3,external,20,6077844056,84.3587646484375,17.10186767578125,,3.40643310546875,,0,0,0,0,0,1761902293386212
mandelbrot,c,O3,external,21,6228244473,86.09765625,17.17999267578125,,3.48883056640625,,0,0,0,0,0,1761902299694458
mandelbrot,c,O3,external,22,6058154996,84.1029052734375,17.06707763671875,,3.39404296875,,0,0,0,0,0,1761902305834595
mandelbrot,c,O3,external,23,6151338525,85.27227783203125,17.19390869140625,,3.44830322265625,,0,0,0,0,0,1761902312069101
mandelbrot,c,O3,external,24,6257311706,86.5443115234375,17.29229736328125,,3.50750732421875,,0,0,0,0,0,1761902318403910
mandelbrot,c,O3,external,25,6017503765,83.58380126953125,16.98828125,,3.37225341796875,,0,0,0,0,0,1761902324503029
mandelbrot,c,O3,external,26,6140990068,85.0972900390625,17.1414794921875,,3.44110107421875,,0,0,0,0,0,1761902330721825
mandelbrot,c,O3,external,27,6158579988,85.31341552734375,17.1566162109375,,3.452880859375,,0,0,0,0,0,1761902336959548
mandelbrot,c,O3,external,28,6088778440,84.4696044921875,17.08709716796875,,3.41168212890625,,0,0,0,0,0,1761902343128692
mandelbrot,c,O3,external,29,6328526280,87.45623779296875,17.4180908203125,,3.54736328125,,0,0,0,0,0,1761902349540046
mandelbrot,c,O3,external,30,6002615728,83.43096923828125,17.0191650390625,,3.36322021484375,,0,0,0,0,0,1761902355621216
mandelbrot,c,O3,external,31,6100163929,84.65997314453125,17.1610107421875,,3.4222412109375,,0,0,0,0,0,1761902361801446
mandelbrot,c,O3,external,32,6432183127,88.52081298828125,17.3472900390625,,3.60235595703125,,0,0,0,0,0,1761902368311861
mandelbrot,c,O3,external,33,6094183467,84.56787109375,17.12261962890625,,3.4166259765625,,0,0,0,0,0,1761902374484424
mandelbrot,c,O3,external,34,6135069069,85.06597900390625,17.1795654296875,,3.43719482421875,,0,0,0,0,0,1761902380701414
mandelbrot,c,O3,external,35,6170418881,85.4971923828125,17.22442626953125,,3.45941162109375,,0,0,0,0,0,1761902386964613
mandelbrot,c,O3,external,36,6433258293,88.6268310546875,17.4310302734375,,3.60369873046875,,0,0,0,0,0,1761902393475329
mandelbrot,c,O3,external,37,6140825512,85.1976318359375,17.24090576171875,,3.44219970703125,,0,0,0,0,0,1761902399698445
mandelbrot,c,O3,external,38,6208499059,85.9093017578125,17.2030029296875,,3.47869873046875,,0,0,0,0,0,1761902405989545
mandelbrot,c,O3,external,39,6532932221,89.88739013671875,17.5972900390625,,3.6611328125,,0,0,0,0,0,1761902412601690
mandelbrot,c,O3,external,40,6196727358,85.8275146484375,17.2530517578125,,3.47198486328125,,0,0,0,0,0,1761902418877247
mandelbrot,c,O3,external,41,6383603790,88.05633544921875,17.41326904296875,,3.57757568359375,,0,0,0,0,0,1761902425342713
mandelbrot,c,O3,external,42,6005572576,83.4761962890625,17.0179443359375,,3.36517333984375,,0,0,0,0,0,1761902431429480
mandelbrot,c,O3,external,43,5999687166,83.43731689453125,17.0435791015625,,3.3624267578125,,0,0,0,0,0,1761902437509296
mandelbrot,c,O3,external,44,6374251727,87.9351806640625,17.40374755859375,,3.5726318359375,,0,0,0,0,0,1761902443964534
mandelbrot,c,O3,external,45,6109938462,84.7586669921875,17.1514892578125,,3.424560546875,,0,0,0,0,0,1761902450150207
mandelbrot,c,O3,external,46,6604334322,90.5853271484375,17.49560546875,,3.69866943359375,,0,0,0,0,0,1761902456834247
mandelbrot,c,O3,external,47,6551925212,90.08740234375,17.58514404296875,,3.6708984375,,0,0,0,0,0,1761902463470587
mandelbrot,c,O3,external,48,6684506571,91.7073974609375,17.73590087890625,,3.746337890625,,0,0,0,0,0,1761902470237611
mandelbrot,c,O3,external,49,6156207163,85.35565185546875,17.23492431640625,,3.44873046875,,0,0,0,0,0,1761902476473962
mandelbrot,c,O3,external,50,6774857352,92.77667236328125,17.809814453125,,3.7947998046875,,0,0,0,0,0,1761902483325357
k-nucleotide,c,O3,internal,1,3005087501,42.06854248046875,8.80535888671875,,1.77117919921875,,0,0,0,0,0,1761902560829527
k-nucleotide,c,O3,internal,2,2828445980,39.92669677734375,8.6331787109375,,1.67822265625,,0,0,0,0,0,1761902563658033
k-nucleotide,c,O3,internal,3,3016573870,42.07781982421875,8.70123291015625,,1.7838134765625,,0,0,0,0,0,1761902566674623
k-nucleotide,c,O3,internal,4,2991142812,41.8179931640625,8.71533203125,,1.767578125,,0,0,0,0,0,1761902569665796
k-nucleotide,c,O3,internal,5,2827324995,39.82098388671875,8.5338134765625,,1.658935546875,,0,0,0,0,0,1761902572493126
k-nucleotide,c,O3,internal,6,3036392083,42.3118896484375,8.71478271484375,,1.7850341796875,,0,0,0,0,0,1761902575529539
k-nucleotide,c,O3,internal,7,2832998660,39.92828369140625,8.57470703125,,1.6737060546875,,0,0,0,0,0,1761902578362541
k-nucleotide,c,O3,internal,8,2879762854,40.55816650390625,8.699462890625,,1.69036865234375,,0,0,0,0,0,1761902581242351
k-nucleotide,c,O3,internal,9,2760409017,39.08782958984375,8.54437255859375,,1.6441650390625,,0,0,0,0,0,1761902584002775
k-nucleotide,c,O3,internal,10,2786784435,39.4256591796875,8.5816650390625,,1.656494140625,,0,0,0,0,0,1761902586789536
k-nucleotide,c,O3,internal,11,2886107452,40.62921142578125,8.6898193359375,,1.6917724609375,,0,0,0,0,0,1761902589675704
k-nucleotide,c,O3,internal,12,2997372585,41.93585205078125,8.76959228515625,,1.77838134765625,,0,0,0,0,0,1761902592673097
k-nucleotide,c,O3,internal,13,2942145227,41.21636962890625,8.655517578125,,1.72296142578125,,0,0,0,0,0,1761902595615270
k-nucleotide,c,O3,internal,14,2881851878,40.6014404296875,8.7171630859375,,1.700927734375,,0,0,0,0,0,1761902598497127
k-nucleotide,c,O3,internal,15,2764887340,39.20843505859375,8.608154296875,,1.64276123046875,,0,0,0,0,0,1761902601262053
k-nucleotide,c,O3,internal,16,3030878040,42.2635498046875,8.71844482421875,,1.77862548828125,,0,0,0,0,0,1761902604293113
k-nucleotide,c,O3,internal,17,3023839725,42.21197509765625,8.74200439453125,,1.77947998046875,,0,0,0,0,0,1761902607316964
k-nucleotide,c,O3,internal,18,2909289664,40.8782958984375,8.66748046875,,1.7147216796875,,0,0,0,0,0,1761902610226288
k-nucleotide,c,O3,internal,19,2858418785,40.2979736328125,8.669921875,,1.6856689453125,,0,0,0,0,0,1761902613084716
k-nucleotide,c,O3,internal,20,2915724913,40.990966796875,8.73236083984375,,1.72064208984375,,0,0,0,0,0,1761902616000447
k-nucleotide,c,O3,internal,21,2960380549,41.52410888671875,8.76220703125,,1.7366943359375,,0,0,0,0,0,1761902618960871
k-nucleotide,c,O3,internal,22,2853244801,40.2796630859375,8.7091064453125,,1.68902587890625,,0,0,0,0,0,1761902621814120
k-nucleotide,c,O3,internal,23,2896649030,40.75604248046875,8.7078857421875,,1.706787109375,,0,0,0,0,0,1761902624710806
k-nucleotide,c,O3,internal,24,2920355118,41.0260009765625,8.715576171875,,1.7239990234375,,0,0,0,0,0,1761902627631284
k-nucleotide,c,O3,internal,25,2880493966,40.505126953125,8.6220703125,,1.70166015625,,0,0,0,0,0,1761902630511782
k-nucleotide,c,O3,internal,26,2875811635,40.47015380859375,8.6434326171875,,1.7037353515625,,0,0,0,0,0,1761902633387601
k-nucleotide,c,O3,internal,27,2882806894,40.64044189453125,8.733154296875,,1.70269775390625,,0,0,0,0,0,1761902636270606
k-nucleotide,c,O3,internal,28,2786756157,39.43896484375,8.59808349609375,,1.654296875,,0,0,0,0,0,1761902639057364
k-nucleotide,c,O3,internal,29,2858696676,40.35919189453125,8.718994140625,,1.7003173828125,,0,0,0,0,0,1761902641916102
k-nucleotide,c,O3,internal,30,2852533261,40.2061767578125,8.63385009765625,,1.688232421875,,0,0,0,0,0,1761902644768674
k-nucleotide,c,O3,internal,31,2963171169,41.61077880859375,8.8209228515625,,1.73370361328125,,0,0,0,0,0,1761902647731955
k-nucleotide,c,O3,internal,32,3075658264,42.946533203125,8.927001953125,,1.7958984375,,0,0,0,0,0,1761902650807613
k-nucleotide,c,O3,internal,33,2871868205,40.4649658203125,8.69598388671875,,1.70068359375,,0,0,0,0,0,1761902653679518
k-nucleotide,c,O3,internal,34,3020091893,42.333740234375,8.91070556640625,,1.78173828125,,0,0,0,0,0,1761902656699603
k-nucleotide,c,O3,internal,35,2949855872,41.26141357421875,8.614990234375,,1.73687744140625,,0,0,0,0,0,1761902659649605
k-nucleotide,c,O3,internal,36,2866550881,40.326171875,8.59716796875,,1.6973876953125,,0,0,0,0,0,1761902662516197
k-nucleotide,c,O3,internal,37,2913160602,40.933837890625,8.6953125,,1.7308349609375,,0,0,0,0,0,1761902665429459
k-nucleotide,c,O3,internal,38,2942221051,41.1878662109375,8.63262939453125,,1.7420654296875,,0,0,0,0,0,1761902668371709
k-nucleotide,c,O3,internal,39,2831712038,39.92266845703125,8.58416748046875,,1.6702880859375,,0,0,0,0,0,1761902671203403
k-nucleotide,c,O3,internal,40,2908586256,40.82244873046875,8.6405029296875,,1.708251953125,,0,0,0,0,0,1761902674112043
k-nucleotide,c,O3,internal,41,3054569966,42.59857177734375,8.80316162109375,,1.80731201171875,,0,0,0,0,0,1761902677166617
k-nucleotide,c,O3,internal,42,2812381741,39.67645263671875,8.5556640625,,1.6661376953125,,0,0,0,0,0,1761902679979046
k-nucleotide,c,O3,internal,43,2850755762,40.09332275390625,8.540283203125,,1.68896484375,,0,0,0,0,0,1761902682829801
k-nucleotide,c,O3,internal,44,2972619306,41.5736083984375,8.67510986328125,,1.75335693359375,,0,0,0,0,0,1761902685802437
k-nucleotide,c,O3,internal,45,2835561236,39.989013671875,8.604248046875,,1.66754150390625,,0,0,0,0,0,1761902688638040
k-nucleotide,c,O3,internal,46,2801750462,39.4803466796875,8.4705810546875,,1.6571044921875,,0,0,0,0,0,1761902691439792
k-nucleotide,c,O3,internal,47,2833799426,39.8843994140625,8.51922607421875,,1.66632080078125,,0,0,0,0,0,1761902694273569
k-nucleotide,c,O3,internal,48,2996989296,41.888427734375,8.72125244140625,,1.769287109375,,0,0,0,0,0,1761902697270619
k-nucleotide,c,O3,internal,49,2897906098,40.68621826171875,8.61395263671875,,1.703369140625,,0,0,0,0,0,1761902700168534
k-nucleotide,c,O3,internal,50,2997904606,41.840087890625,8.661865234375,,1.7716064453125,,0,0,0,0,0,1761902703166451
k-nucleotide,c,O3,external,1,2795575441,39.43328857421875,8.5003662109375,,1.653076171875,,0,0,0,0,0,1761902768052733
k-nucleotide,c,O3,external,2,2778410953,39.19598388671875,8.4432373046875,,1.66961669921875,,0,0,0,0,0,1761902770835863
k-nucleotide,c,O3,external,3,2787966136,39.34783935546875,8.5079345703125,,1.66357421875,,0,0,0,0,0,1761902773628532
k-nucleotide,c,O3,external,4,2787484856,39.33349609375,8.48931884765625,,1.63775634765625,,0,0,0,0,0,1761902776420793
k-nucleotide,c,O3,external,5,2859027728,40.1893310546875,8.5499267578125,,1.683837890625,,0,0,0,0,0,1761902779284794
k-nucleotide,c,O3,external,6,2900852722,40.65203857421875,8.54583740234375,,1.71685791015625,,0,0,0,0,0,1761902782190363
k-nucleotide,c,O3,external,7,2843406472,40.0252685546875,8.5645751953125,,1.71209716796875,,0,0,0,0,0,1761902785038022
k-nucleotide,c,O3,external,8,2793614340,39.4388427734375,8.51800537109375,,1.6661376953125,,0,0,0,0,0,1761902787835850
k-nucleotide,c,O3,external,9,3011210405,41.90252685546875,8.5821533203125,,1.76678466796875,,0,0,0,0,0,1761902790851044
k-nucleotide,c,O3,external,10,2979432363,41.53631591796875,8.5557861328125,,1.7532958984375,,0,0,0,0,0,1761902793835195
k-nucleotide,c,O3,external,11,2785419067,39.314208984375,8.4892578125,,1.6470947265625,,0,0,0,0,0,1761902796625561
k-nucleotide,c,O3,external,12,2776191428,39.15948486328125,8.43963623046875,,1.65716552734375,,0,0,0,0,0,1761902799406536
k-nucleotide,c,O3,external,13,2758172374,39.01324462890625,8.48779296875,,1.644287109375,,0,0,0,0,0,1761902802169455
k-nucleotide,c,O3,external,14,2851392989,40.0413818359375,8.48876953125,,1.6851806640625,,0,0,0,0,0,1761902805025534
k-nucleotide,c,O3,external,15,3010921931,41.904052734375,8.57879638671875,,1.7724609375,,0,0,0,0,0,1761902808041372
k-nucleotide,c,O3,external,16,2933560411,41.07073974609375,8.610595703125,,1.72705078125,,0,0,0,0,0,1761902810979617
k-nucleotide,c,O3,external,17,2866009938,40.2291259765625,8.522705078125,,1.6939697265625,,0,0,0,0,0,1761902813850706
k-nucleotide,c,O3,external,18,2851340973,39.96746826171875,8.41357421875,,1.67974853515625,,0,0,0,0,0,1761902816706877
k-nucleotide,c,O3,external,19,2844124670,39.8858642578125,8.4112548828125,,1.674560546875,,0,0,0,0,0,1761902819555746
k-nucleotide,c,O3,external,20,2949943704,41.20440673828125,8.5548095703125,,1.72802734375,,0,0,0,0,0,1761902822510460
k-nucleotide,c,O3,external,21,2813161046,39.54119873046875,8.41217041015625,,1.658935546875,,0,0,0,0,0,1761902825328320
k-nucleotide,c,O3,external,22,2934912018,41.03753662109375,8.5565185546875,,1.72540283203125,,0,0,0,0,0,1761902828267994
k-nucleotide,c,O3,external,23,3239782111,44.6346435546875,8.7889404296875,,1.888427734375,,0,0,0,0,0,1761902831512448
k-nucleotide,c,O3,external,24,2858555017,40.0615234375,8.4324951171875,,1.72076416015625,,0,0,0,0,0,1761902834375707
k-nucleotide,c,O3,external,25,2823762877,39.7344970703125,8.48114013671875,,1.694091796875,,0,0,0,0,0,1761902837204205
k-nucleotide,c,O3,external,26,2950025783,41.0677490234375,8.42132568359375,,1.741943359375,,0,0,0,0,0,1761902840159023
k-nucleotide,c,O3,external,27,2890004061,40.5091552734375,8.54254150390625,,1.77679443359375,,0,0,0,0,0,1761902843053769
k-nucleotide,c,O3,external,28,2980574979,41.61627197265625,8.635498046875,,1.7430419921875,,0,0,0,0,0,1761902846038956
k-nucleotide,c,O3,external,29,2873092880,40.28570556640625,8.48822021484375,,1.70953369140625,,0,0,0,0,0,1761902848916939
k-nucleotide,c,O3,external,30,2856338145,40.16748046875,8.5576171875,,1.687255859375,,0,0,0,0,0,1761902851778024
k-nucleotide,c,O3,external,31,2783209817,39.31951904296875,8.52032470703125,,1.65447998046875,,0,0,0,0,0,1761902854566284
k-nucleotide,c,O3,external,32,2813608284,39.6356201171875,8.503173828125,,1.6658935546875,,0,0,0,0,0,1761902857384690
