scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
n-body,c,optimized,-20,5,process,7,11695894,162.775,33.344,,6.511,,9335197616,6144,15452,1218,1141,,0,0,0,0,0,0,0,0,1764353151639182
n-body,c,optimized,-20,5,process,8,11697208,162.729,33.268,,6.511,,9336235219,6210,15892,1062,1061,,0,0,0,0,0,0,0,0,1764353163342535
n-body,c,optimized,-20,5,process,9,11696328,162.725,33.28,,6.511,,9335549386,6169,15771,1189,1000,,0,0,0,0,0,0,0,0,1764353175044992
n-body,c,optimized,-20,5,process,10,11696062,162.768,33.317,,6.513,,9335334985,6027,16061,1167,1007,,0,0,0,0,0,0,0,0,1764353186747170
n-body,c,optimized,-20,5,process,11,11697050,162.721,33.259,,6.511,,9336113580,6236,15933,1098,1048,,0,0,0,0,0,0,0,0,1764353198450385
n-body,c,optimized,-20,5,process,12,11697042,162.703,33.25,,6.511,,9336119150,6452,15802,1132,1007,,0,0,0,0,0,0,0,0,1764353210153563
n-body,c,optimized,-20,5,process,13,11697124,162.739,33.289,,6.513,,9336182125,5925,15643,1107,1050,,0,0,0,0,0,0,0,0,1764353221856808
n-body,c,optimized,-20,5,process,14,11697090,162.787,33.34,,6.511,,9336157930,6258,15717,1080,1112,,0,0,0,0,0,0,0,0,1764353233560028
n-body,c,optimized,-20,5,process,15,11697326,162.797,33.329,,6.511,,9336334035,6200,15435,1088,1076,,0,0,0,0,0,0,0,0,1764353245263471
n-body,c,optimized,-20,5,process,16,11696576,162.89,33.438,,6.513,,9335747245,6196,15742,1188,1062,,0,0,0,0,0,0,0,0,1764353256966140
n-body,c,optimized,-20,5,process,17,11696981,162.883,33.418,,6.511,,9336065287,5921,15407,1012,988,,0,0,0,0,0,0,0,0,1764353268669267
n-body,c,optimized,-20,5,process,18,11696923,162.862,33.413,,6.511,,9336024099,6395,15593,1092,971,,0,0,0,0,0,0,0,0,1764353280372320
n-body,c,optimized,-20,5,process,19,11697435,162.954,33.49,,6.513,,9336424817,6192,15690,1274,1023,,0,0,0,0,0,0,0,0,1764353292075860
n-body,c,optimized,-20,5,process,20,11696599,162.85,33.396,,6.511,,9335767819,6139,15410,1073,997,,0,0,0,0,0,0,0,0,1764353303778577
n-body,c,optimized,-20,5,process,21,11696031,162.814,33.364,,6.511,,9335311502,5957,15125,986,969,,0,0,0,0,0,0,0,0,1764353315480721
n-body,c,optimized,-20,5,process,22,11697331,162.841,33.379,,6.514,,9336349406,6169,15587,1351,1036,,0,0,0,0,0,0,0,0,1764353327184181
n-body,c,optimized,-20,5,process,23,11696840,162.755,33.3,,6.511,,9335945243,6203,15454,1170,1024,,0,0,0,0,0,0,0,0,1764353338887160
n-body,c,optimized,-20,5,process,24,11696901,162.766,33.31,,6.513,,9336007995,6095,15707,1042,1052,,0,0,0,0,0,0,0,0,1764353350590177
n-body,c,optimized,-20,5,process,25,11695814,162.806,33.366,,6.511,,9335139331,5982,15651,1189,974,,0,0,0,0,0,0,0,0,1764353362292125
n-body,c,optimized,-20,5,process,26,11695946,162.725,33.288,,6.511,,9335242344,6253,15353,1075,1079,,0,0,0,0,0,0,0,0,1764353373994183
n-body,c,optimized,-20,5,process,27,11697221,162.761,33.293,,6.511,,9336259593,6133,15158,1080,1049,,0,0,0,0,0,0,0,0,1764353385697490
n-body,c,optimized,-20,5,process,28,11696250,162.74,33.284,,6.512,,9335488398,5966,15480,1052,970,,0,0,0,0,0,0,0,0,1764353397399856
n-body,c,optimized,-20,5,process,29,11697692,162.769,33.311,,6.512,,9336640231,6553,17360,1251,1279,,0,0,0,0,0,0,0,0,1764353409103647
n-body,c,optimized,-20,5,process,30,11697600,162.818,33.359,,6.513,,9336564913,6416,15634,1237,1021,,0,0,0,0,0,0,0,0,1764353420807379
n-body,c,optimized,-20,5,process,31,11696924,162.85,33.392,,6.513,,9336013169,6147,15120,1307,1016,,0,0,0,0,0,0,0,0,1764353432510404
n-body,c,optimized,-20,5,process,32,11695765,162.721,33.287,,6.51,,9335100976,5952,15415,998,1073,,0,0,0,0,0,0,0,0,1764353444212289
n-body,c,optimized,-20,5,process,33,11697420,162.759,33.304,,6.511,,9336413713,6287,15316,1148,1027,,0,0,0,0,0,0,0,0,1764353455915809
n-body,c,optimized,-20,5,process,34,11696712,162.722,33.281,,6.511,,9335859635,6259,16628,1201,1136,,0,0,0,0,0,0,0,0,1764353467618661
n-body,c,optimized,-20,5,process,35,11696742,162.702,33.261,,6.511,,9335880462,6165,15578,1132,1032,,0,0,0,0,0,0,0,0,1764353479321498
n-body,c,optimized,-20,5,process,36,11697271,162.732,33.276,,6.511,,9336306344,6167,15624,961,988,,0,0,0,0,0,0,0,0,1764353491024886
n-body,c,optimized,-20,5,process,37,11696650,162.758,33.301,,6.513,,9335806217,6224,16420,1241,1015,,0,0,0,0,0,0,0,0,1764353502727635
n-body,c,optimized,-20,5,process,38,11696929,162.701,33.258,,6.511,,9336031062,6135,15999,1169,1054,,0,0,0,0,0,0,0,0,1764353514430713
n-body,c,optimized,-20,5,process,39,11695825,162.67,33.241,,6.51,,9335153851,6039,16533,980,1147,,0,0,0,0,0,0,0,0,1764353526132661
n-body,c,optimized,-20,5,process,40,11696062,162.724,33.283,,6.511,,9335334822,6210,15597,1137,1036,,0,0,0,0,0,0,0,0,1764353537834810
n-body,c,optimized,-20,5,process,41,11697201,162.725,33.269,,6.512,,9336247527,6119,15593,1143,1011,,0,0,0,0,0,0,0,0,1764353549538133
n-body,c,optimized,-20,5,process,42,11696889,162.683,33.221,,6.512,,9335993296,6503,15556,1102,1034,,0,0,0,0,0,0,0,0,1764353561241144
n-body,c,optimized,-20,5,process,43,11696360,162.693,33.248,,6.511,,9335569463,6023,15725,996,1016,,0,0,0,0,0,0,0,0,1764353572943615
n-body,c,optimized,-20,5,process,44,11697273,162.752,33.294,,6.513,,9336306413,6190,15439,1203,1060,,0,0,0,0,0,0,0,0,1764353584646991
n-body,c,optimized,-20,5,process,45,11696070,162.743,33.297,,6.511,,9335344814,6182,15723,1168,1046,,0,0,0,0,0,0,0,0,1764353596349162
n-body,c,optimized,-20,5,process,46,11696684,162.715,33.265,,6.511,,9335825914,6249,16167,1069,1157,,0,0,0,0,0,0,0,0,1764353608051938
